releaseID,releaseUnixTime,releaseVersion,releaseDate,dependencyCount,dependencyArtIDs
"""io.netty:netty-handler:5.0.0.Alpha1""",1387719667000,"""5.0.0.Alpha1""","""2013-12-22T13:41:07Z""",9,"[""org.easymock:easymockclassextension"", ""org.jmock:jmock-junit4"", ""io.netty:netty-transport"", ""junit:junit"", ""ch.qos.logback:logback-classic"", ""org.easymock:easymock"", ""org.javassist:javassist"", ""io.netty:netty-codec"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.15.Final""",1390289166000,"""4.0.15.Final""","""2014-01-21T07:26:06Z""",9,"[""io.netty:netty-transport"", ""org.easymock:easymockclassextension"", ""junit:junit"", ""ch.qos.logback:logback-classic"", ""org.easymock:easymock"", ""org.jmock:jmock-junit4"", ""org.javassist:javassist"", ""io.netty:netty-codec"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.16.Final""",1392917949000,"""4.0.16.Final""","""2014-02-20T17:39:09Z""",9,"[""org.easymock:easymockclassextension"", ""org.jmock:jmock-junit4"", ""junit:junit"", ""ch.qos.logback:logback-classic"", ""org.easymock:easymock"", ""org.javassist:javassist"", ""io.netty:netty-buffer"", ""io.netty:netty-codec"", ""io.netty:netty-transport""]"
"""io.netty:netty-handler:4.0.17.Final""",1393253920000,"""4.0.17.Final""","""2014-02-24T14:58:40Z""",9,"[""ch.qos.logback:logback-classic"", ""org.javassist:javassist"", ""org.jmock:jmock-junit4"", ""org.easymock:easymockclassextension"", ""org.easymock:easymock"", ""junit:junit"", ""io.netty:netty-transport"", ""io.netty:netty-codec"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.18.Final""",1396330433000,"""4.0.18.Final""","""2014-04-01T05:33:53Z""",9,"[""org.javassist:javassist"", ""junit:junit"", ""io.netty:netty-codec"", ""org.jmock:jmock-junit4"", ""ch.qos.logback:logback-classic"", ""org.easymock:easymockclassextension"", ""io.netty:netty-transport"", ""org.easymock:easymock"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.19.Final""",1398865776000,"""4.0.19.Final""","""2014-04-30T13:49:36Z""",9,"[""io.netty:netty-transport"", ""org.easymock:easymock"", ""junit:junit"", ""ch.qos.logback:logback-classic"", ""org.jmock:jmock-junit4"", ""org.easymock:easymockclassextension"", ""org.javassist:javassist"", ""io.netty:netty-codec"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.20.Final""",1402583621000,"""4.0.20.Final""","""2014-06-12T14:33:41Z""",13,"[""io.netty:netty-transport"", ""org.easymock:easymock"", ""junit:junit"", ""org.mortbay.jetty.npn:npn-boot"", ""org.easymock:easymockclassextension"", ""org.jmock:jmock-junit4"", ""org.javassist:javassist"", ""ch.qos.logback:logback-classic"", ""org.bouncycastle:bcpkix-jdk15on"", ""org.eclipse.jetty.npn:npn-api"", ""io.netty:netty-tcnative"", ""io.netty:netty-codec"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.21.Final""",1404213421000,"""4.0.21.Final""","""2014-07-01T11:17:01Z""",13,"[""org.javassist:javassist"", ""io.netty:netty-codec"", ""org.easymock:easymock"", ""ch.qos.logback:logback-classic"", ""io.netty:netty-transport"", ""org.easymock:easymockclassextension"", ""junit:junit"", ""org.jmock:jmock-junit4"", ""org.eclipse.jetty.npn:npn-api"", ""org.mortbay.jetty.npn:npn-boot"", ""org.bouncycastle:bcpkix-jdk15on"", ""io.netty:netty-tcnative"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.1.0.Beta1""",1404462750000,"""4.1.0.Beta1""","""2014-07-04T08:32:30Z""",13,"[""org.jmock:jmock-junit4"", ""org.bouncycastle:bcpkix-jdk15on"", ""org.eclipse.jetty.npn:npn-api"", ""org.javassist:javassist"", ""ch.qos.logback:logback-classic"", ""junit:junit"", ""org.easymock:easymockclassextension"", ""org.easymock:easymock"", ""io.netty:netty-tcnative"", ""io.netty:netty-transport"", ""org.mortbay.jetty.npn:npn-boot"", ""io.netty:netty-codec"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.22.Final""",1407977016000,"""4.0.22.Final""","""2014-08-14T00:43:36Z""",13,"[""junit:junit"", ""org.easymock:easymock"", ""org.bouncycastle:bcpkix-jdk15on"", ""org.jmock:jmock-junit4"", ""org.eclipse.jetty.npn:npn-api"", ""io.netty:netty-tcnative"", ""ch.qos.logback:logback-classic"", ""org.easymock:easymockclassextension"", ""org.javassist:javassist"", ""org.mortbay.jetty.npn:npn-boot"", ""io.netty:netty-transport"", ""io.netty:netty-codec"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.1.0.Beta2""",1408062782000,"""4.1.0.Beta2""","""2014-08-15T00:33:02Z""",13,"[""ch.qos.logback:logback-classic"", ""org.mortbay.jetty.npn:npn-boot"", ""org.javassist:javassist"", ""io.netty:netty-codec"", ""org.eclipse.jetty.npn:npn-api"", ""org.easymock:easymockclassextension"", ""org.jmock:jmock-junit4"", ""org.easymock:easymock"", ""io.netty:netty-transport"", ""junit:junit"", ""org.bouncycastle:bcpkix-jdk15on"", ""io.netty:netty-tcnative"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.23.Final""",1408125845000,"""4.0.23.Final""","""2014-08-15T18:04:05Z""",13,"[""org.jmock:jmock-junit4"", ""org.eclipse.jetty.npn:npn-api"", ""io.netty:netty-transport"", ""io.netty:netty-buffer"", ""junit:junit"", ""org.easymock:easymock"", ""org.javassist:javassist"", ""org.easymock:easymockclassextension"", ""ch.qos.logback:logback-classic"", ""org.mortbay.jetty.npn:npn-boot"", ""io.netty:netty-tcnative"", ""org.bouncycastle:bcpkix-jdk15on"", ""io.netty:netty-codec""]"
"""io.netty:netty-handler:4.1.0.Beta3""",1408127379000,"""4.1.0.Beta3""","""2014-08-15T18:29:39Z""",13,"[""ch.qos.logback:logback-classic"", ""io.netty:netty-tcnative"", ""org.javassist:javassist"", ""org.mortbay.jetty.npn:npn-boot"", ""org.easymock:easymock"", ""org.jmock:jmock-junit4"", ""org.easymock:easymockclassextension"", ""org.bouncycastle:bcpkix-jdk15on"", ""junit:junit"", ""org.eclipse.jetty.npn:npn-api"", ""io.netty:netty-codec"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.24.Final""",1414582052000,"""4.0.24.Final""","""2014-10-29T11:27:32Z""",13,"[""org.jmock:jmock-junit4"", ""org.easymock:easymock"", ""org.bouncycastle:bcpkix-jdk15on"", ""org.javassist:javassist"", ""ch.qos.logback:logback-classic"", ""io.netty:netty-tcnative"", ""junit:junit"", ""org.easymock:easymockclassextension"", ""org.mortbay.jetty.npn:npn-boot"", ""org.eclipse.jetty.npn:npn-api"", ""io.netty:netty-codec"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.25.Final""",1420029588000,"""4.0.25.Final""","""2014-12-31T12:39:48Z""",17,"[""org.eclipse.jetty.alpn:alpn-api"", ""io.netty:netty-tcnative"", ""org.mortbay.jetty.npn:npn-boot"", ""io.netty:netty-transport"", ""org.hamcrest:hamcrest-library"", ""org.eclipse.jetty.npn:npn-api"", ""org.jmock:jmock-junit4"", ""junit:junit"", ""org.easymock:easymock"", ""ch.qos.logback:logback-classic"", ""org.mockito:mockito-core"", ""org.easymock:easymockclassextension"", ""org.mortbay.jetty.alpn:alpn-boot"", ""io.netty:netty-codec"", ""org.javassist:javassist"", ""org.bouncycastle:bcpkix-jdk15on"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.26.Final""",1425295963000,"""4.0.26.Final""","""2015-03-02T11:32:43Z""",17,"[""io.netty:netty-buffer"", ""io.netty:netty-transport"", ""org.eclipse.jetty.npn:npn-api"", ""org.mortbay.jetty.npn:npn-boot"", ""io.netty:netty-codec"", ""org.bouncycastle:bcpkix-jdk15on"", ""org.mortbay.jetty.alpn:alpn-boot"", ""org.javassist:javassist"", ""org.mockito:mockito-core"", ""ch.qos.logback:logback-classic"", ""junit:junit"", ""org.jmock:jmock-junit4"", ""org.easymock:easymockclassextension"", ""org.easymock:easymock"", ""org.hamcrest:hamcrest-library"", ""org.eclipse.jetty.alpn:alpn-api"", ""io.netty:netty-tcnative""]"
"""io.netty:netty-handler:4.1.0.Beta4""",1425373061000,"""4.1.0.Beta4""","""2015-03-03T08:57:41Z""",17,"[""org.mockito:mockito-core"", ""org.hamcrest:hamcrest-library"", ""junit:junit"", ""ch.qos.logback:logback-classic"", ""org.jmock:jmock-junit4"", ""org.javassist:javassist"", ""org.mortbay.jetty.alpn:alpn-boot"", ""org.easymock:easymock"", ""io.netty:netty-tcnative"", ""org.easymock:easymockclassextension"", ""org.mortbay.jetty.npn:npn-boot"", ""org.eclipse.jetty.alpn:alpn-api"", ""org.bouncycastle:bcpkix-jdk15on"", ""org.eclipse.jetty.npn:npn-api"", ""io.netty:netty-codec"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:5.0.0.Alpha2""",1425399039000,"""5.0.0.Alpha2""","""2015-03-03T16:10:39Z""",17,"[""junit:junit"", ""ch.qos.logback:logback-classic"", ""org.mockito:mockito-core"", ""org.easymock:easymockclassextension"", ""org.easymock:easymock"", ""org.jmock:jmock-junit4"", ""io.netty:netty-tcnative"", ""org.hamcrest:hamcrest-library"", ""org.javassist:javassist"", ""io.netty:netty-codec"", ""org.mortbay.jetty.alpn:alpn-boot"", ""org.eclipse.jetty.alpn:alpn-api"", ""org.mortbay.jetty.npn:npn-boot"", ""org.eclipse.jetty.npn:npn-api"", ""org.bouncycastle:bcpkix-jdk15on"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.27.Final""",1427991007000,"""4.0.27.Final""","""2015-04-02T16:10:07Z""",17,"[""org.mockito:mockito-core"", ""org.mortbay.jetty.alpn:alpn-boot"", ""org.javassist:javassist"", ""org.jmock:jmock-junit4"", ""org.eclipse.jetty.alpn:alpn-api"", ""org.eclipse.jetty.npn:npn-api"", ""org.easymock:easymock"", ""org.hamcrest:hamcrest-library"", ""io.netty:netty-tcnative"", ""ch.qos.logback:logback-classic"", ""org.easymock:easymockclassextension"", ""io.netty:netty-codec"", ""junit:junit"", ""org.bouncycastle:bcpkix-jdk15on"", ""org.mortbay.jetty.npn:npn-boot"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.28.Final""",1431013259000,"""4.0.28.Final""","""2015-05-07T15:40:59Z""",17,"[""ch.qos.logback:logback-classic"", ""junit:junit"", ""io.netty:netty-tcnative"", ""org.easymock:easymock"", ""org.eclipse.jetty.alpn:alpn-api"", ""org.jmock:jmock-junit4"", ""org.mortbay.jetty.alpn:alpn-boot"", ""org.easymock:easymockclassextension"", ""org.mortbay.jetty.npn:npn-boot"", ""org.eclipse.jetty.npn:npn-api"", ""org.mockito:mockito-core"", ""org.hamcrest:hamcrest-library"", ""io.netty:netty-codec"", ""org.javassist:javassist"", ""org.bouncycastle:bcpkix-jdk15on"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.1.0.Beta5""",1431023489000,"""4.1.0.Beta5""","""2015-05-07T18:31:29Z""",17,"[""ch.qos.logback:logback-classic"", ""org.eclipse.jetty.alpn:alpn-api"", ""org.hamcrest:hamcrest-library"", ""junit:junit"", ""org.mortbay.jetty.npn:npn-boot"", ""io.netty:netty-tcnative"", ""org.easymock:easymock"", ""org.mortbay.jetty.alpn:alpn-boot"", ""org.mockito:mockito-core"", ""org.jmock:jmock-junit4"", ""io.netty:netty-codec"", ""org.easymock:easymockclassextension"", ""org.javassist:javassist"", ""org.eclipse.jetty.npn:npn-api"", ""org.bouncycastle:bcpkix-jdk15on"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.29.Final""",1435050922000,"""4.0.29.Final""","""2015-06-23T09:15:22Z""",17,"[""io.netty:netty-tcnative"", ""org.mortbay.jetty.npn:npn-boot"", ""org.easymock:easymockclassextension"", ""org.jmock:jmock-junit4"", ""org.easymock:easymock"", ""org.mockito:mockito-core"", ""ch.qos.logback:logback-classic"", ""org.eclipse.jetty.alpn:alpn-api"", ""junit:junit"", ""org.hamcrest:hamcrest-library"", ""org.mortbay.jetty.alpn:alpn-boot"", ""org.javassist:javassist"", ""org.eclipse.jetty.npn:npn-api"", ""org.bouncycastle:bcpkix-jdk15on"", ""io.netty:netty-codec"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.30.Final""",1437726088000,"""4.0.30.Final""","""2015-07-24T08:21:28Z""",17,"[""org.easymock:easymock"", ""junit:junit"", ""org.eclipse.jetty.npn:npn-api"", ""org.bouncycastle:bcpkix-jdk15on"", ""org.mockito:mockito-core"", ""org.eclipse.jetty.alpn:alpn-api"", ""org.mortbay.jetty.alpn:alpn-boot"", ""ch.qos.logback:logback-classic"", ""org.hamcrest:hamcrest-library"", ""org.easymock:easymockclassextension"", ""io.netty:netty-codec"", ""org.jmock:jmock-junit4"", ""org.mortbay.jetty.npn:npn-boot"", ""org.javassist:javassist"", ""io.netty:netty-tcnative"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
"""io.netty:netty-handler:4.0.31.Final""",1441178673000,"""4.0.31.Final""","""2015-09-02T07:24:33Z""",17,"[""org.eclipse.jetty.npn:npn-api"", ""org.jmock:jmock-junit4"", ""junit:junit"", ""io.netty:netty-codec"", ""org.easymock:easymockclassextension"", ""io.netty:netty-tcnative"", ""org.mockito:mockito-core"", ""org.javassist:javassist"", ""ch.qos.logback:logback-classic"", ""org.easymock:easymock"", ""org.bouncycastle:bcpkix-jdk15on"", ""org.hamcrest:hamcrest-library"", ""org.mortbay.jetty.alpn:alpn-boot"", ""org.eclipse.jetty.alpn:alpn-api"", ""org.mortbay.jetty.npn:npn-boot"", ""io.netty:netty-transport"", ""io.netty:netty-buffer""]"
